restaurant_name,address,location,primary_cuisine,rating,votes,cost_for_two,sentiment_compound,cluster,segment
Shahi Zaikha,"3/3, Behind Bata Showroom, Off KPCL Road, Kasavanhalli, Sarjapur Road, Bangalore",Sarjapur Road,Chinese,3.4,9,300,0.898,0,Mass-market favourites
SHAIK's DYNASTY,"15, 5th Main Road, Kammanahalli, Bangalore",Kammanahalli,North Indian,3.2,6,450,0.649,0,Mass-market favourites
Shake It Off,"1317, Shop 2, Manushri Homes, 6th Main Road, D Block, AECS Layout, Brookefield, Bangalore",Brookefield,Beverages,4.0,55,600,0.678,0,Mass-market favourites
Shake It Off,"1317, Shop 2, Manushri Homes, 6th Main Road, D Block, AECS Layout, Brookefield, Bangalore",Brookefield,Beverages,4.0,55,600,0.648,0,Mass-market favourites
Shake it Off,"1st Cross, Vignan Nagar, Kuvempu Road, CV Raman Nagar, Bangalore",CV Raman Nagar,Beverages,3.6,15,600,0.952,0,Mass-market favourites
Shake It Off,"2,1478/1, 18th Main, 40th Cross, 4th T Block, Jayanagar, Bangalore",Jayanagar,Beverages,4.4,659,600,0.892,1,Budget crowd-pleasers
Shake It Off,"2,1478/1, 18th Main, 40th Cross, 4th T Block, Jayanagar, Bangalore",Jayanagar,Beverages,4.4,659,600,0.909,1,Budget crowd-pleasers
Shake It Off,"2,1478/1, 18th Main, 40th Cross, 4th T Block, Jayanagar, Bangalore",Jayanagar,Beverages,4.4,659,600,0.896,1,Budget crowd-pleasers
Shake It Off,"2,1478/1, 18th Main, 40th Cross, 4th T Block, Jayanagar, Bangalore",Jayanagar,Beverages,4.4,659,600,0.896,1,Budget crowd-pleasers
Shake It Off,"34, Ground Floor, 15th Cross, 4th Phase, JP Nagar, Bangalore",JP Nagar,Beverages,4.0,66,600,0.44,4,Hidden gems
Shake It Off,"3523,14th A Main, Hal 2nd Stage, Indiranagar, Bangalore",Indiranagar,Beverages,4.2,165,600,0.785,1,Budget crowd-pleasers
Shake It Off,"3523,14th A Main, Hal 2nd Stage, Indiranagar, Bangalore",Indiranagar,Beverages,4.2,165,600,0.938,1,Budget crowd-pleasers
Shake It Off,"507, 4th Cross, 2nd Block, CMR Road, HRBR Layout, Kalyan Nagar, Bangalore",Kalyan Nagar,Beverages,3.9,17,600,0.803,0,Mass-market favourites
Shake It Off,"Ground Floor, 42 Green Glen Layout, Sarjapur - Marathalli Ring Road, Bellandur, Bangalore",Bellandur,Beverages,4.1,64,600,0.737,1,Budget crowd-pleasers
Shake It Off,"Ground Floor, 42 Green Glen Layout, Sarjapur - Marathalli Ring Road, Bellandur, Bangalore",Bellandur,Beverages,4.1,64,600,0.773,1,Budget crowd-pleasers
Shake N Snack,"Opposite St. Joseph's College, Langford Road, Bheemanna Gardens, Shanti Nagar, Bangalore",Shanti Nagar,Beverages,3.6,18,200,0.83,0,Mass-market favourites
Shake N Snack,"Opposite St. Joseph's College, Langford Road, Bheemanna Gardens, Shanti Nagar, Bangalore",Shanti Nagar,Beverages,3.6,18,200,0.821,0,Mass-market favourites
Shake Tat Bottle,"15, SG Palya Main Road, Near Srinivas theatre, Venkateshwara Layout, BTM, Bangalore",BTM,Beverages,3.2,6,200,0.666,0,Mass-market favourites
Shake Tat Bottle,"15, SG Palya Main Road, Near Srinivas theatre, Venkateshwara Layout, BTM, Bangalore",BTM,Beverages,3.2,6,200,0.421,0,Mass-market favourites
Shake Tat Bottle,"Shop 37, Ground Floor, Below Sapna Book House, Vyalikaval Main Road, Amarkhed Arcade, Sadashiv Nagar, Bangalore",Sadashiv Nagar,Beverages,3.6,9,200,0.92,0,Mass-market favourites
Shaken & Stirred,"33, 5th Main, Sheshadri Road, Near Ananda Rao Circle, Race Course Road, Bangalore",Race Course Road,Continental,3.9,86,1500,0.421,4,Hidden gems
Shakes Theory,"766/25-01, 47th A Cross, Near Sangam Circle, Adarsh Gardens Apartments Road, 8th Block, Jayanagar, Bangalore",Jayanagar,Beverages,4.5,155,300,0.894,1,Budget crowd-pleasers
Shakes Theory,"766/25-01, 47th A Cross, Near Sangam Circle, Adarsh Gardens Apartments Road, 8th Block, Jayanagar, Bangalore",Jayanagar,Beverages,4.5,155,300,0.894,1,Budget crowd-pleasers
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.852,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.941,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.843,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.842,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.907,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.899,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.744,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.867,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.936,3,Low-traction small places
ShakesBierre,"Level 5, Eva Mall, Brigade Road, Bangalore",Brigade Road,Asian,4.4,409,1500,0.966,3,Low-traction small places
Shakthi Bar and Restaurant,"122/34, 5th Main, Ganganagar, RT Nagar, Bangalore",RT Nagar,North Indian,3.1,12,900,-0.002,2,Premium destination
Shalimar,"322/3, 3rd Floor, 2nd Stage, CMH Road, Indiranagar, Bangalore",Indiranagar,North Indian,4.0,160,700,0.571,1,Budget crowd-pleasers
Shalimar,"322/3, 3rd Floor, 2nd Stage, CMH Road, Indiranagar, Bangalore",Indiranagar,North Indian,4.0,160,700,0.518,1,Budget crowd-pleasers
Shalimar,"322/3, 3rd Floor, 2nd Stage, CMH Road, Indiranagar, Bangalore",Indiranagar,North Indian,4.0,160,700,0.401,4,Hidden gems
Shammah's,"Hennur Bunde Bus Stop, Hennur Main Road, Hennur, Bangalore",Hennur,Chinese,3.3,21,300,0.748,0,Mass-market favourites
Shan Restaurant,"1/1,Markham Raod, Behind Garuda Mall,Ashoknagar, Brigade Road, Bangalore",Brigade Road,Kerala,3.0,20,400,0.479,4,Hidden gems
Shan Restaurant,"1/1,Markham Raod, Behind Garuda Mall,Ashoknagar, Brigade Road, Bangalore",Brigade Road,Kerala,3.0,20,400,0.48,4,Hidden gems
Shan Restaurant,"1/1,Markham Raod, Behind Garuda Mall,Ashoknagar, Brigade Road, Bangalore",Brigade Road,Kerala,3.0,20,400,0.48,4,Hidden gems
Shan-e-Punjabi Express,"Shanepunjabie Building, Ground Floor, ECC Road Patandur Agrahara, Whitefield, Bangalore",Whitefield,North Indian,3.1,76,400,-0.06,2,Premium destination
Shan-e-Punjabi Express,"Shanepunjabie Building, Ground Floor, ECC Road Patandur Agrahara, Whitefield, Bangalore",Whitefield,North Indian,3.1,76,400,-0.939,2,Premium destination
Shandong,"38, 39, 40, Idhaya Complex, Geddalahalli, Kothanur Post, Hennur, Bangalore",Hennur,Chinese,4.0,220,500,0.848,1,Budget crowd-pleasers
Shang Palace - Shangri-La Hotel,"Shangri-La Hotel, 56-6B, Palace Road, Bengaluru",Vasanth Nagar,Chinese,4.1,345,2000,0.516,3,Low-traction small places
Shangai Sun,"932, 4th Cross, 16th Main, BTM 2nd Stage, Mico Layout, BTM, Bangalore",BTM,Asian,3.4,12,500,0.161,4,Hidden gems
Shanghai Bistro,"15/A, 1st Floor, Opposite Oceanus Monarda Apartments, Amrita College Road, Sarjapur Road, Bangalore",Sarjapur Road,Chinese,4.1,251,800,0.923,1,Budget crowd-pleasers
Shanghai Bistro,"15/A, 1st Floor, Opposite Oceanus Monarda Apartments, Amrita College Road, Sarjapur Road, Bangalore",Sarjapur Road,Chinese,4.1,251,800,0.646,1,Budget crowd-pleasers
Shanghai Court,"1035, 5th Cross, 13th Main, Vijaya Bank Layout, Bannerghatta Road, Bangalore",Bannerghatta Road,Chinese,4.2,421,700,0.94,1,Budget crowd-pleasers
Shanghai Court,"1035, 5th Cross, 13th Main, Vijaya Bank Layout, Bannerghatta Road, Bangalore",Bannerghatta Road,Chinese,4.2,421,700,0.944,1,Budget crowd-pleasers
Shanghai Court,"724, Rini Pearl, RBI Layout, Opposite EK Retail, 7th Phase, JP Nagar, Bangalore",JP Nagar,Chinese,4.1,181,700,0.944,1,Budget crowd-pleasers
Shanghai Times,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Chinese,2.9,13,500,0.157,2,Premium destination
Shanghai Times,"11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Koramangala 6th Block,Chinese,2.9,13,500,0.162,2,Premium destination
Shanghai Times,"172, Vega Mall City, 3rd Floor, Srinivasa Industrial Estate, Billekahalli, Bannerghatta Road, Bangalore",Bannerghatta Road,Chinese,3.2,23,450,0.931,0,Mass-market favourites
Shanghai Times,"95, Opposite Vydehi Hospital, EPIP Area, Whitefield, Bangalore",Whitefield,Chinese,3.4,9,400,0.71,0,Mass-market favourites
Shanghai Times,"Shop 1, Site 4, Kacharkanahalli Village, HBR Layout, Bangalore",HBR Layout,Chinese,3.4,10,500,0.701,0,Mass-market favourites
Shanghai Times,"Shop 1, Site 4, Kacharkanahalli Village, HBR Layout, Bangalore",HBR Layout,Chinese,3.4,10,500,0.784,0,Mass-market favourites
Shanghai Xpress,"112, Ground Floor, Ramaiah Layout, 3rd Cross, Kammanahalli, Bangalore",Kammanahalli,Chinese,3.1,11,300,0.32,4,Hidden gems
Shankar Maanes Kitchen,"157, 2nd Cross, Yellankunte Road, Mangammana Palya, HSR, Bangalore",HSR,South Indian,3.8,33,500,0.825,0,Mass-market favourites
Shankar Maanes Kitchen,"157, 2nd Cross, Yellankunte Road, Mangammana Palya, HSR, Bangalore",HSR,South Indian,3.8,33,500,0.799,0,Mass-market favourites
Shanmukha,"1260 SY 35/4 SJR Tower's, JP Nagar 7th Phase, 24th Main Puttanhalli, JP Nagar, Bangalore",JP Nagar,Biryani,3.1,39,400,0.389,0,Mass-market favourites
Shanmukha,"1313, Near Bangalore Central Mall, 25th Main, 9th Block, Jayanagar, Bangalore",Jayanagar,Biryani,4.3,2020,800,0.755,1,Budget crowd-pleasers
Shanmukha,"1313, Near Bangalore Central Mall, 25th Main, 9th Block, Jayanagar, Bangalore",Jayanagar,Biryani,4.3,2020,800,0.703,1,Budget crowd-pleasers
Shanmukha,"1313, Near Bangalore Central Mall, 25th Main, 9th Block, Jayanagar, Bangalore",Jayanagar,Biryani,4.3,2020,800,0.705,1,Budget crowd-pleasers
Shanmukha,"1313, Near Bangalore Central Mall, 25th Main, 9th Block, Jayanagar, Bangalore",Jayanagar,Biryani,4.3,2020,800,0.689,1,Budget crowd-pleasers
Shanmukha,"42/111, 2nd Floor, Opposite Brookfield Mall, Kundalahalli, Brookefield, Bangalore",Brookefield,Biryani,4.0,546,800,0.756,1,Budget crowd-pleasers
Shanmukha,"42/111, 2nd Floor, Opposite Brookfield Mall, Kundalahalli, Brookefield, Bangalore",Brookefield,Biryani,4.0,546,800,0.71,1,Budget crowd-pleasers
Shanmukha,"5th Main, Sector 7, HSR, Bangalore",HSR,Biryani,4.0,998,800,0.679,1,Budget crowd-pleasers
Shanmukha,"5th Main, Sector 7, HSR, Bangalore",HSR,Biryani,4.0,998,800,0.826,1,Budget crowd-pleasers
Shanmukha,"5th Main, Sector 7, HSR, Bangalore",HSR,Biryani,4.0,998,800,0.775,1,Budget crowd-pleasers
Shanmukha,"5th Main, Sector 7, HSR, Bangalore",HSR,Biryani,4.0,998,800,0.758,1,Budget crowd-pleasers
Shanmukha,"5th Main, Sector 7, HSR, Bangalore",HSR,Biryani,4.0,998,800,0.793,1,Budget crowd-pleasers
Shanmukha,"5th Main, Sector 7, HSR, Bangalore",HSR,Biryani,4.0,998,800,0.766,1,Budget crowd-pleasers
Shanmukha,"5th Main, Sector 7, HSR, Bangalore",HSR,Biryani,4.0,998,800,0.754,1,Budget crowd-pleasers
Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Biryani,4.1,790,800,0.703,1,Budget crowd-pleasers
Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Biryani,4.1,790,800,0.78,1,Budget crowd-pleasers
Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Biryani,4.1,790,800,0.715,1,Budget crowd-pleasers
Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Biryani,4.1,790,800,0.73,1,Budget crowd-pleasers
Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Biryani,4.1,790,800,0.811,1,Budget crowd-pleasers
Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Biryani,4.1,790,800,0.803,1,Budget crowd-pleasers
Shanmukha,"62, RB Fashion House, Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Biryani,4.1,790,800,0.763,1,Budget crowd-pleasers
Shanmukha,"6th Cross Road, HAL 2nd Stage, Old Airport Road, Bangalore",Old Airport Road,Biryani,3.8,149,800,0.78,1,Budget crowd-pleasers
Shanmukha,"6th Cross Road, HAL 2nd Stage, Old Airport Road, Bangalore",Old Airport Road,Biryani,3.8,149,800,0.638,1,Budget crowd-pleasers
Shanmukha,"6th Cross Road, HAL 2nd Stage, Old Airport Road, Bangalore",Old Airport Road,Biryani,3.8,149,800,0.78,1,Budget crowd-pleasers
Shanmukha,"93/7, C Narayana Reddy Plaza, Marathahalli , Outer Ring Road",Marathahalli,Biryani,3.9,1994,800,0.648,1,Budget crowd-pleasers
Shanmukha,"93/7, C Narayana Reddy Plaza, Marathahalli , Outer Ring Road",Marathahalli,Biryani,3.9,1994,800,0.654,1,Budget crowd-pleasers
Shanmukha,"Hope Farm Junction, Next to Corporation Bank, Whitefield, Bangalore",Whitefield,Biryani,3.9,770,800,0.456,1,Budget crowd-pleasers
Shanmukha,"Hope Farm Junction, Next to Corporation Bank, Whitefield, Bangalore",Whitefield,Biryani,3.9,770,800,0.538,1,Budget crowd-pleasers
Shanthala Icecreams,"38/44, 59th Cross, 20th Main Road, 3rd Block, Rajajinagar, Bangalore",Rajajinagar,Ice Cream,3.4,7,150,0.587,0,Mass-market favourites
Shanthi Sagar,"24, Subramaniapura Main Road, Uttarahalli, Bangalore",Uttarahalli,South Indian,3.1,28,400,-0.039,2,Premium destination
Shanthi Sagar,"34/A, Dollars Colony Circle, Devasandra, New BEL Road, Bangalore",New BEL Road,South Indian,3.9,111,300,0.955,0,Mass-market favourites
Shanthi Sagar,"469, 3rd Block, Siddaiah Puranik Road, 3rd Stage, Basaveshwara Nagar, Bangalore",Basaveshwara Nagar,South Indian,3.8,74,400,0.384,4,Hidden gems
Shanthi Sagar,"77/1, 24th Main, 2nd Phase, JP Nagar, Bangalore",JP Nagar,South Indian,3.7,520,400,0.513,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.379,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.388,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.333,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.37,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.375,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.377,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.27,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.309,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.403,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.38,4,Hidden gems
Shanthi Sagar,"9/1, Tank Road, Ulsoor, Bangalore",Ulsoor,South Indian,4.0,208,250,0.54,1,Budget crowd-pleasers
Shanthi Sagar,"96, 60 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,South Indian,3.4,9,250,0.179,4,Hidden gems
Shanthi Sagar,"96, 60 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,South Indian,3.4,9,250,0.152,2,Premium destination
Shanthi Sagar,"96, 60 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,South Indian,3.4,9,250,0.439,4,Hidden gems
Shanthi Sagar,"96, 60 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,South Indian,3.4,9,250,0.421,4,Hidden gems
Shanthi Sagar,"96, 60 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,South Indian,3.4,9,250,0.421,4,Hidden gems
Shanthi Sagar,"96, 60 Feet Road, Koramangala 6th Block, Bangalore",Koramangala 6th Block,South Indian,3.4,9,250,0.423,4,Hidden gems
Shanthi Sagar Deluxe,"66, Coles Road, Frazer Town, Bangalore",Frazer Town,South Indian,2.7,54,500,-0.861,2,Premium destination
Shanthi Sagar Deluxe,"66, Coles Road, Frazer Town, Bangalore",Frazer Town,South Indian,2.7,54,500,-0.889,2,Premium destination
Shanthi Sweets & Bakery,"77, Opposite Ganapathi Temple, BEML Main Road, Thippasandra, Bangalore",Thippasandra,Mithai,3.4,9,200,0.981,0,Mass-market favourites
Shanthi Sweets & Bakery,"77, Opposite Ganapathi Temple, BEML Main Road, Thippasandra, Bangalore",Thippasandra,Mithai,3.4,9,200,0.829,0,Mass-market favourites
Shanti Sweets,"Ground Floor, Sai Gruha Building, 2nd Main Road SP Naidu Layout, Rammurthy Nagar, Bangalore",Rammurthy Nagar,Mithai,3.8,23,300,0.953,0,Mass-market favourites
Sharaab Factory,"3, 6th Floor, Bangalore Central Mall, Bellandur, Bangalore - 560103",Bellandur,Biryani,3.9,406,1500,0.441,3,Low-traction small places
Sharaab Factory,"3, 6th Floor, Bangalore Central Mall, Bellandur, Bangalore - 560103",Bellandur,Biryani,3.9,406,1500,0.433,3,Low-traction small places
Sharaab Factory,"3, 6th Floor, Bangalore Central Mall, Bellandur, Bangalore - 560103",Bellandur,Biryani,3.9,406,1500,0.48,3,Low-traction small places
Sharaab Factory,"3, 6th Floor, Bangalore Central Mall, Bellandur, Bangalore - 560103",Bellandur,Biryani,3.9,406,1500,0.431,3,Low-traction small places
Sharief Bhai,"66, Ground Floor, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Mughlai,4.4,1582,700,0.799,1,Budget crowd-pleasers
Sharief Bhai,"66, Ground Floor, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Mughlai,4.4,1582,700,0.782,1,Budget crowd-pleasers
Sharief Bhai,"66, Ground Floor, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Mughlai,4.4,1582,700,0.795,1,Budget crowd-pleasers
Sharief Bhai,"66, Ground Floor, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Mughlai,4.4,1582,700,0.741,1,Budget crowd-pleasers
Sharief Bhai,"66, Ground Floor, JNC Road, Koramangala 5th Block, Bangalore",Koramangala 5th Block,Mughlai,4.4,1582,700,0.912,1,Budget crowd-pleasers
Sharief Bhai,"96, Mosque Rd, Cleveland Town, Pulikeshi Nagar, Frazer Town, Bangalore",Frazer Town,Mughlai,4.3,267,700,0.748,1,Budget crowd-pleasers
Sharma's Malai & Masala,"1018, 80 Feet Road, Near Wipro Tech Park, 1st Block, Koramangala 1st Block, Bangalore",Koramangala 1st Block,North Indian,4.0,457,650,0.832,1,Budget crowd-pleasers
Sharma's Malai & Masala,"1018, 80 Feet Road, Near Wipro Tech Park, 1st Block, Koramangala 1st Block, Bangalore",Koramangala 1st Block,North Indian,4.0,457,650,0.853,1,Budget crowd-pleasers
Sharma's Malai & Masala,"1018, 80 Feet Road, Near Wipro Tech Park, 1st Block, Koramangala 1st Block, Bangalore",Koramangala 1st Block,North Indian,4.0,457,650,0.853,1,Budget crowd-pleasers
Sharma's Malai & Masala,"1018, 80 Feet Road, Near Wipro Tech Park, 1st Block, Koramangala 1st Block, Bangalore",Koramangala 1st Block,North Indian,4.0,457,650,0.853,1,Budget crowd-pleasers
Shater Grill House,"7/7, N.D. Manson, CL Layout, DRC Post, BTM, Bangalore",BTM,North Indian,3.5,8,700,0.935,0,Mass-market favourites
Shater Grill House,"7/7, N.D. Manson, CL Layout, DRC Post, BTM, Bangalore",BTM,North Indian,3.5,8,700,0.935,0,Mass-market favourites
Shawarma & Kolkata Rolls,"MSR College Road, New BEL Road, Bangalore",New BEL Road,Rolls,3.3,4,100,0.0,2,Premium destination
Shawarma Bae,"136, 7th Cross, 29th Main Road, MCHS Colony, Stage 2, BTM, Bangalore",BTM,Beverages,3.3,8,200,0.724,0,Mass-market favourites
Shawarma Hunt,"745, 22nd Main Road, Sector 3, HSR, Bangalore, Bengaluru",HSR,Arabian,3.4,9,300,0.574,4,Hidden gems
Shawarma Inc,"172/1, 3rd Floor, Food Court, Vega City Mall, Srinivas Industrial Estate, Bannerghatta Road, Bangalore",Bannerghatta Road,Rolls,3.3,7,250,0.143,2,Premium destination
Shawarma Inc,"172/1, 3rd Floor, Food Court, Vega City Mall, Srinivas Industrial Estate, Bannerghatta Road, Bangalore",Bannerghatta Road,Rolls,3.3,7,250,0.08,2,Premium destination
Shawarma Inc,"32, 22nd Cross, 22nd Main, 2nd Stage, Near BDA complex, Banashankari, Bangalore",Banashankari,Rolls,3.2,31,250,0.727,0,Mass-market favourites
Shawarma Inc,"Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Brigade Road,Rolls,3.1,29,250,0.914,0,Mass-market favourites
Shawarma Inc,"Third Floor, Food Court, Garuda Mall, Magrath Road, Ashok Nagar, Brigade Road, Bangalore",Brigade Road,Rolls,3.1,29,250,0.816,0,Mass-market favourites
Shawarma Time,"5/1, Assaye Road, Doddigunta, Ulsoor, Bangalore",Ulsoor,Arabian,3.7,82,300,0.115,4,Hidden gems
Shawarma Time,"5/1, Assaye Road, Doddigunta, Ulsoor, Bangalore",Ulsoor,Arabian,3.7,82,300,0.059,4,Hidden gems
Shawarma Time,"5/1, Assaye Road, Doddigunta, Ulsoor, Bangalore",Ulsoor,Arabian,3.7,82,300,0.059,4,Hidden gems
She Brews,"Site 20, 3rd Floor, Neeladri Road, Near Wipro Gate 16, Electronic City Phase 1, Electronic City, Bangalore",Electronic City,Cafe,3.8,159,400,0.62,1,Budget crowd-pleasers
Shebestan - Sterlings MAC Hotel,"Sterlings mac Hotel, 134, Next to Manipal Hospital, HAL, Old Airport Road, Bangalore",Old Airport Road,Arabian,4.2,407,1500,0.535,3,Low-traction small places
Shebestan - Sterlings MAC Hotel,"Sterlings mac Hotel, 134, Next to Manipal Hospital, HAL, Old Airport Road, Bangalore",Old Airport Road,Arabian,4.2,407,1500,0.437,3,Low-traction small places
Shee-Sha Cafe,"225/226, Omkar Nagar, Arkere, Above Arekere Canara Bank, Bannerghatta Road, Bangalore",Bannerghatta Road,Cafe,3.6,39,800,0.964,0,Mass-market favourites
Sheesh Kebab,"Number 55, MM Road, Opposite Post Office, Frazer Town, Bangalore",Frazer Town,North Indian,4.0,76,700,0.82,1,Budget crowd-pleasers
Sheesh Kebab,"Number 55, MM Road, Opposite Post Office, Frazer Town, Bangalore",Frazer Town,North Indian,4.0,76,700,0.823,1,Budget crowd-pleasers
Sheesh Kebab,"Number 55, MM Road, Opposite Post Office, Frazer Town, Bangalore",Frazer Town,North Indian,4.0,76,700,0.823,1,Budget crowd-pleasers
Sheesh Kebab,"Number 55, MM Road, Opposite Post Office, Frazer Town, Bangalore",Frazer Town,North Indian,4.0,76,700,0.803,1,Budget crowd-pleasers
